INFO 2025-02-19 01:35:40,060 autoreload Watching for file changes with StatReloader
DEBUG 2025-02-19 01:35:40,141 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/files/storage/mixins.py first seen with mtime 1739944738.8475044
DEBUG 2025-02-19 01:35:40,141 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/js_asset/__init__.py first seen with mtime 1738503989.0234258
DEBUG 2025-02-19 01:35:40,141 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1739944738.8646216
DEBUG 2025-02-19 01:35:40,141 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/posixpath.py first seen with mtime 1728054270.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/zoneinfo/_common.py first seen with mtime 1728054298.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/contrib/auth/base_user.py first seen with mtime 1739944738.603543
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/urllib3/contrib/_appengine_environ.py first seen with mtime 1738503987.3600886
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/encodings/idna.py first seen with mtime 1728054288.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/allauth/account/views.py first seen with mtime 1739944739.715767
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/ckeditor_uploader/backends/pillow_backend.py first seen with mtime 1738503989.7441785
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/PIL/_deprecate.py first seen with mtime 1738503989.2882478
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/utils/formats.py first seen with mtime 1739944738.8972328
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1739944738.8376524
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/pprint.py first seen with mtime 1728054270.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/zipfile.py first seen with mtime 1728054271.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/email/headerregistry.py first seen with mtime 1728054289.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/wsgiref/__init__.py first seen with mtime 1728054292.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/template/context.py first seen with mtime 1739944738.8896399
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/calendar.py first seen with mtime 1728054269.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/allauth/socialaccount/providers/base/constants.py first seen with mtime 1739944739.7627714
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_ctypes.cpython-39-darwin.so first seen with mtime 1729056169.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/html/entities.py first seen with mtime 1728054291.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/templatetags/l10n.py first seen with mtime 1739944738.8928816
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/importlib/resources.py first seen with mtime 1728054284.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/types/numeric.py first seen with mtime 1739930429.2635756
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/template/exceptions.py first seen with mtime 1739944738.890512
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1739944738.8378558
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/_typemod.py first seen with mtime 1739930429.2590451
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/manager.py first seen with mtime 1739944738.8628078
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/json/encoder.py first seen with mtime 1728054291.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/termios.cpython-39-darwin.so first seen with mtime 1729056171.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/sql/query.py first seen with mtime 1739944738.86616
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/migrations/operations/special.py first seen with mtime 1739944738.8609927
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/base_tasks.py first seen with mtime 1728054287.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/contrib/auth/validators.py first seen with mtime 1739944738.6048524
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/backends/base/schema.py first seen with mtime 1739944738.8545308
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/allauth/account/urls.py first seen with mtime 1739944739.715486
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cryptography/x509/name.py first seen with mtime 1739945335.5327466
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cffi/model.py first seen with mtime 1739945335.4935603
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/prometheus_client/utils.py first seen with mtime 1739270854.7857623
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/prometheus_client/metrics.py first seen with mtime 1739270854.7849245
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/fields/proxy.py first seen with mtime 1739944738.8643496
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/query_utils.py first seen with mtime 1739944738.8632324
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/binascii.cpython-39-darwin.so first seen with mtime 1729056182.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/constants.py first seen with mtime 1728054287.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/log.py first seen with mtime 1728054287.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/serializers/python.py first seen with mtime 1739944738.8526757
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/sqlparse/filters/right_margin.py first seen with mtime 1738503987.390805
DEBUG 2025-02-19 01:35:40,142 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/ctypes/util.py first seen with mtime 1728054294.0
DEBUG 2025-02-19 01:35:40,142 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/serializers/__init__.py first seen with mtime 1739944738.8523192
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/checks/messages.py first seen with mtime 1739944738.8450952
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/backends/postgresql/base.py first seen with mtime 1739944738.8571115
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/utils.py first seen with mtime 1739944738.8637443
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/client_cursor.py first seen with mtime 1739930429.2594695
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/allauth/account/adapter.py first seen with mtime 1739944739.713833
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/files/storage/memory.py first seen with mtime 1739944738.8474069
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cryptography/hazmat/primitives/asymmetric/padding.py first seen with mtime 1739945335.5284917
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cryptography/hazmat/primitives/_serialization.py first seen with mtime 1739945335.5252328
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/_pipeline.py first seen with mtime 1739930429.258327
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/errors.py first seen with mtime 1739930429.2602887
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/backends/base/introspection.py first seen with mtime 1739944738.8542914
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django_prometheus/apps.py first seen with mtime 1739271308.9296818
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/utils/regex_helper.py first seen with mtime 1739944738.8987727
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/checks/model_checks.py first seen with mtime 1739944738.845207
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/encodings/aliases.py first seen with mtime 1728054288.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/prometheus_client/__init__.py first seen with mtime 1739270854.7841718
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/urllib/__init__.py first seen with mtime 1728054292.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/forms/forms.py first seen with mtime 1739944738.8670547
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/unix_events.py first seen with mtime 1728054287.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/utils/version.py first seen with mtime 1739944738.8995295
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cryptography/x509/general_name.py first seen with mtime 1739945335.5323024
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/requests/status_codes.py first seen with mtime 1738503987.5132394
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/simplejson/decoder.py first seen with mtime 1738503987.4872289
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/__init__.py first seen with mtime 1739944738.861125
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/forms/fields.py first seen with mtime 1739944738.8669505
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/fcntl.cpython-39-darwin.so first seen with mtime 1729056180.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/psycopg/_adapters_map.py first seen with mtime 1739930429.2546685
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/requests/packages.py first seen with mtime 1738503987.5129936
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/functions/math.py first seen with mtime 1739944738.865279
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/prometheus_client/registry.py first seen with mtime 1739270854.7855973
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/sqlparse/cli.py first seen with mtime 1738503987.388797
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/core/management/commands/__init__.py first seen with mtime 1739944738.8497453
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/json/scanner.py first seen with mtime 1728054291.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/db/models/functions/__init__.py first seen with mtime 1739944738.8649588
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/asyncio/protocols.py first seen with mtime 1728054287.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/collections/abc.py first seen with mtime 1728054288.0
DEBUG 2025-02-19 01:35:40,143 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/cryptography/exceptions.py first seen with mtime 1739945335.5332832
DEBUG 2025-02-19 01:35:40,143 autoreload File /Library/Developer/CommandLineTools/Library/Frameworks/Python3.framework/Versions/3.9/lib/python3.9/lib-dynload/_ssl.cpython-39-darwin.so first seen with mtime 1729056180.0
DEBUG 2025-02-19 01:35:40,144 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/django/middleware/security.py first seen with mtime 1739944738.8891435
DEBUG 2025-02-19 01:35:40,144 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/PIL/_util.py first seen with mtime 1738503989.292329
DEBUG 2025-02-19 01:35:40,144 autoreload File /Users/mohitsaluja/python-env/lib/python3.9/site-packages/ckeditor_uploader/__init__.py first seen with mtime 1738503989.7433462
